Amostra_ID,Rotulo_Real,Rotulo_Previsto,Prob_Classe_0,Prob_Classe_1,Prob_Classe_2,Prob_Classe_3,Prob_Classe_4,Prob_Classe_5,Prob_Classe_6,Prob_Classe_7,Prob_Classe_8,Prob_Classe_9
1834,1,1,8.13894e-10,0.9999968,1.2663456e-09,1.09150085e-11,2.949512e-06,4.5593986e-09,2.9562731e-08,2.2616537e-07,5.018394e-08,4.5220344e-10
1835,1,1,8.967839e-10,0.99999857,3.0567644e-09,1.8863267e-10,2.0811576e-07,4.503773e-08,3.8035466e-08,9.3499665e-08,1.0257728e-06,5.091997e-09
1836,1,1,1.14785154e-10,0.9999995,2.0611999e-09,8.5487685e-12,2.2553812e-07,2.1747366e-09,4.437529e-09,2.879119e-07,2.8277338e-08,2.7597252e-10
1837,3,3,1.6653163e-12,5.489487e-08,3.68012e-09,1.0,2.7274539e-11,2.7898379e-08,1.2137466e-12,1.2843471e-10,6.5976162e-09,2.4593623e-08
1838,1,1,1.224308e-07,0.9999974,1.9062843e-06,1.2945787e-12,4.9497453e-07,3.3949854e-10,1.4956347e-08,4.968026e-08,1.1705024e-07,2.9005565e-11
1839,2,2,1.6737625e-10,2.7557542e-10,0.99999964,2.0621223e-07,7.790802e-15,3.3548366e-15,2.654198e-15,6.582283e-08,5.7233607e-11,1.1073808e-14
1840,3,3,6.4665256e-21,1.2593253e-14,3.6771375e-13,1.0,1.0035596e-19,6.7895826e-16,9.898143e-22,1.8540234e-17,6.5974934e-12,4.864936e-16
1841,0,0,0.99992144,1.6948295e-07,9.454667e-07,1.676226e-06,9.194771e-08,4.600291e-06,4.0260282e-05,1.14406326e-07,2.695143e-05,3.741787e-06
1842,2,2,9.429853e-12,1.7157089e-07,0.99999964,1.3414507e-07,9.91548e-12,7.6210956e-14,5.95656e-13,1.2671782e-07,7.8145745e-10,8.6773796e-13
1843,0,0,0.9999988,1.7151779e-12,1.2107682e-06,1.3472463e-10,3.03894e-10,2.0518324e-12,3.6464467e-08,7.839939e-12,4.858809e-09,3.4832996e-09
1844,1,1,8.2074396e-11,0.9999993,1.6712616e-09,2.1485902e-11,1.7923594e-07,3.7558734e-09,2.8416651e-09,5.242377e-07,8.331481e-09,1.3890252e-09
1845,3,3,1.3950649e-19,1.7420412e-15,1.6249453e-14,1.0,4.3177216e-20,9.061212e-14,4.314476e-21,1.4340515e-16,5.8191673e-13,2.30634e-13
1846,5,5,1.3400815e-10,2.0100102e-09,8.224944e-11,7.554998e-06,9.626133e-12,0.9999918,4.507659e-09,1.3112399e-10,5.269274e-07,2.6837566e-07
1847,5,5,3.2495711e-06,2.2851e-07,1.2261502e-08,3.201134e-05,5.624174e-09,0.9999001,1.096948e-05,1.00889274e-07,5.135463e-05,1.9013622e-06
1848,7,7,6.948788e-13,1.1118665e-09,4.362068e-11,8.9268765e-10,1.3032676e-09,4.409805e-13,2.1950324e-13,1.0,4.395764e-13,1.1156634e-08
1849,4,4,2.0375086e-09,2.9520887e-08,2.1238373e-08,5.1451933e-11,0.9999994,1.5121348e-07,2.416895e-08,5.071813e-08,2.0456743e-07,2.6943553e-07
1850,8,8,4.1059942e-05,8.1204314e-05,2.8628509e-05,0.0034346497,9.065373e-07,0.018974826,4.325638e-05,1.51765835e-05,0.972314,0.005066314
1851,9,9,2.831833e-07,1.295669e-06,7.257263e-08,2.2892864e-06,6.3070576e-05,1.3343346e-06,2.9186463e-08,2.6927146e-06,1.0081211e-05,0.9999188
1852,6,6,8.9384194e-08,2.3226464e-10,1.6855203e-10,9.863902e-10,5.7294733e-09,5.5662106e-08,0.9999999,1.8505655e-12,8.892993e-09,2.4784273e-13
1853,9,9,4.7380587e-07,1.5735075e-08,7.916547e-09,2.1145458e-07,2.4089275e-05,5.481797e-07,2.4261817e-09,1.9490337e-06,1.1252882e-08,0.9999727
1854,6,6,8.973459e-11,3.4093836e-16,2.3434753e-15,5.126415e-16,1.5736674e-12,1.0253481e-11,1.0,3.810122e-16,7.677969e-11,2.153299e-17
1855,8,8,1.9289703e-06,2.361763e-06,3.0443503e-05,3.096745e-05,3.4389726e-07,3.8692833e-06,2.4487354e-06,1.4072401e-07,0.9999125,1.5047676e-05
1856,3,3,3.3633513e-11,2.8344767e-09,1.1744318e-05,0.99998796,3.590321e-11,5.6819136e-09,4.715721e-13,9.733326e-08,7.311243e-08,5.5380367e-09
1857,6,6,6.265933e-10,5.65311e-12,3.5031537e-08,2.0210294e-12,8.0333116e-08,2.3790112e-09,0.9999999,1.5193737e-12,1.197203e-09,8.082418e-15
1858,6,6,2.40884e-10,2.1022962e-12,1.2299209e-10,2.5055878e-12,1.6438099e-08,2.166624e-08,1.0,1.390431e-13,2.9810194e-09,1.4900889e-12
1859,8,8,9.573016e-13,5.4148293e-13,1.640953e-08,2.1567996e-11,1.9863104e-12,6.995958e-13,2.1296989e-13,1.9982366e-14,1.0,5.714571e-11
1860,5,5,1.1374154e-13,2.0576183e-13,2.7174694e-14,2.6189302e-09,9.295096e-14,1.0,9.128366e-13,1.2431976e-13,6.1132982e-12,6.9407746e-09
1861,1,1,2.1281374e-09,0.9999951,4.71796e-09,2.5957167e-10,1.5474877e-06,1.4041556e-08,1.9241392e-08,4.555945e-07,2.7734436e-06,9.230946e-08
1862,4,4,1.2479519e-07,4.162044e-06,1.4377579e-06,1.3785924e-08,0.99991536,5.620448e-05,1.0211335e-06,3.8132484e-07,5.819591e-07,2.06282e-05
1863,2,2,1.6313072e-11,8.8589305e-09,0.99999976,8.985335e-09,4.3265222e-10,6.502313e-11,2.9844048e-12,2.5943197e-07,1.9836797e-11,6.170672e-13
1864,4,4,3.18142e-11,4.429016e-09,1.7360624e-09,1.1161775e-13,0.9999999,1.1064159e-07,9.491089e-10,2.5992255e-11,2.1325401e-09,1.1081234e-09
1865,4,4,7.4170225e-06,8.425128e-05,4.89516e-07,9.1438923e-10,0.9999012,1.0901531e-06,1.5736592e-06,2.5219174e-06,1.5948602e-07,1.4089263e-06
1866,5,5,4.6786756e-14,1.4847333e-11,1.0079056e-13,3.3421976e-08,2.2893645e-14,1.0,1.3767073e-11,3.5138792e-13,2.0562206e-10,4.203382e-09
1867,1,1,9.652635e-11,0.99999976,1.4115917e-09,5.0013513e-12,1.6368475e-07,5.27209e-09,6.2459846e-09,1.56071e-07,1.7969068e-08,8.0124146e-10
1868,1,1,6.6176362e-06,0.9816814,0.00017517527,0.00034907367,0.0010366911,8.12409e-06,0.00037135425,4.833564e-07,0.016370337,6.824262e-07
1869,9,9,4.919319e-10,8.2833085e-10,1.5879899e-10,3.59615e-07,2.0144775e-07,1.5125701e-07,3.1842454e-12,2.0182013e-08,3.7136577e-10,0.9999993
1870,0,0,1.0,2.94918e-16,8.609251e-12,6.846117e-18,2.3023667e-17,9.991998e-15,1.948713e-12,2.2304211e-12,1.2134711e-12,1.5130094e-15
1871,2,2,4.4928838e-05,0.008663622,0.8427967,0.056829143,3.7537015e-05,3.7169317e-05,9.406429e-06,0.0075655375,0.08399927,1.6649103e-05
1872,4,4,2.9749102e-11,2.8787743e-09,4.0854087e-10,1.1725492e-14,1.0,2.2494975e-08,4.2013923e-10,7.4005445e-13,8.736513e-11,1.0558184e-10
1873,9,9,2.0751635e-10,5.4786787e-12,1.3141647e-10,3.89634e-07,8.03208e-09,1.7190137e-09,1.3137499e-12,2.2606689e-10,2.9017266e-10,0.99999964
1874,5,5,5.0878914e-08,2.6444663e-08,4.342491e-09,2.8892366e-06,6.8243904e-09,0.9999926,1.2752232e-06,1.3676985e-08,1.8914106e-07,2.898883e-06
1875,7,7,7.750232e-13,4.0498369e-10,1.26572495e-08,5.201869e-10,2.0282637e-11,1.1213492e-11,6.5440186e-15,1.0,3.651465e-14,7.778056e-10
1876,1,1,4.468595e-11,0.99999976,3.2814151e-10,1.6836996e-12,2.3166876e-07,9.371536e-10,5.044028e-09,4.0312127e-08,7.954798e-09,6.382448e-11
1877,8,8,4.70022e-06,1.4219462e-05,1.4240788e-06,9.799272e-07,1.5713698e-07,1.8579124e-06,4.359795e-07,6.242161e-08,0.9999745,1.6938553e-06
1878,8,3,1.3869478e-06,2.5272368e-05,0.015283283,0.92692757,2.30517e-06,6.195499e-06,8.012052e-06,2.0722055e-05,0.057724867,2.2158703e-07
1879,5,5,2.3418218e-15,3.6431307e-14,1.1821283e-15,1.1918938e-10,8.3140757e-16,1.0,1.2460659e-12,9.284084e-16,1.2584467e-10,1.2489659e-09
1880,6,6,0.005183588,4.827328e-08,3.7662824e-07,1.429161e-09,0.0001384589,2.5380073e-08,0.99467576,4.167944e-09,1.7551886e-06,8.355727e-09
1881,9,9,3.2611862e-07,2.570608e-07,5.0668174e-08,3.5904094e-07,0.00013153188,7.1397e-07,5.8309446e-09,4.728986e-06,1.1841388e-06,0.99986076
1882,8,8,2.6600375e-09,3.4371281e-09,3.8870917e-07,7.863982e-07,2.8629013e-10,5.534471e-10,4.3074236e-10,8.0779564e-11,0.9999988,8.409629e-09
1883,7,7,3.8340034e-10,2.1869393e-09,9.514006e-10,1.2915173e-08,7.602902e-09,1.5193358e-10,7.940907e-12,0.99999297,2.5598174e-12,7.0489345e-06
1884,1,1,2.9916404e-08,0.9999893,3.1159963e-09,1.3335983e-11,6.6876364e-06,1.3704587e-07,2.5765069e-06,2.0323607e-07,1.020614e-06,3.416427e-10
1885,1,1,1.4034897e-07,0.9999913,1.09887974e-10,3.4576102e-13,2.7454948e-07,1.2384802e-08,1.0482874e-08,4.6845847e-09,8.349595e-06,4.9102994e-10
1886,6,6,1.329875e-09,1.5342762e-11,1.5796647e-11,1.3333271e-12,6.0166094e-10,2.6410875e-05,0.9999733,4.627255e-14,2.4966138e-07,1.6097971e-12
1887,7,7,3.160234e-08,1.4063652e-07,2.801527e-08,6.7851715e-08,3.8998156e-08,3.7233885e-08,2.1558591e-10,0.9999963,8.783184e-10,3.392322e-06
1888,6,6,2.1405398e-08,1.8417479e-08,3.2959105e-10,6.846281e-11,3.7784469e-07,0.00015686805,0.9998374,6.693018e-12,5.2809482e-06,4.0449925e-11
1889,3,3,3.6699903e-17,2.6651328e-10,5.2854847e-12,1.0,1.5537116e-16,1.1035727e-11,4.0805736e-17,3.6923725e-14,3.557847e-11,6.7172537e-13
1890,2,2,7.4580076e-16,6.106862e-13,1.0,1.5548769e-12,2.1438101e-15,6.268349e-17,1.3042644e-17,6.584598e-11,1.0826322e-15,2.1731593e-19
1891,2,2,2.5824934e-11,1.2390135e-11,1.0,4.8588866e-10,6.4686857e-13,1.854939e-14,1.6426757e-15,2.417393e-09,9.164465e-12,7.814199e-15
1892,0,0,1.0,3.6674206e-14,2.2705383e-11,2.161425e-14,2.8839442e-14,1.0320903e-14,6.4602555e-12,4.0169026e-14,1.2997281e-12,3.1878226e-11
1893,8,8,9.402957e-10,7.7829193e-10,3.3427952e-08,3.8567237e-07,1.5894593e-11,1.01166825e-10,6.177169e-10,2.2944717e-12,0.9999995,1.4937386e-09
1894,9,9,1.8105752e-08,2.9612298e-07,1.5452237e-08,1.2021019e-07,0.00022384846,1.5515343e-05,5.2571412e-08,3.8088234e-07,4.6031648e-05,0.9997137
1895,2,2,7.460984e-19,2.9715157e-17,1.0,1.7827753e-14,2.2851282e-18,6.082278e-20,1.428816e-22,2.4482966e-13,2.6538681e-20,4.2299384e-24
1896,5,5,1.1008111e-13,4.811855e-12,1.6772822e-13,1.1487309e-05,1.3743988e-14,0.99998844,9.407802e-14,1.4628118e-13,1.8645643e-08,6.742904e-08
1897,1,1,7.470195e-12,1.0,9.5705985e-11,6.940469e-13,2.8381313e-08,1.8534327e-10,1.0157547e-09,3.869214e-09,5.5101914e-09,1.6140778e-11
1898,0,0,1.0,1.3266966e-11,3.0461993e-09,4.975148e-13,3.2788787e-12,2.5901631e-12,1.2056963e-08,6.5796514e-11,4.43085e-09,9.687806e-12
1899,8,8,1.5563902e-08,9.7034146e-08,4.1322363e-07,1.3068485e-05,4.1830672e-09,1.1317184e-06,2.7670546e-07,3.8870757e-10,0.99998474,2.9640194e-07
1900,1,1,1.7757679e-05,0.9996171,2.4801645e-07,2.329911e-10,0.0003430642,1.9745556e-07,4.540841e-06,2.7031026e-08,1.6981636e-05,8.333621e-09
1901,9,4,3.440081e-07,1.1317526e-05,3.5729947e-06,6.6402414e-08,0.9973011,0.0011633224,4.6994424e-05,1.7993924e-06,9.868079e-05,0.0013727957
1902,5,5,1.2681495e-10,1.116465e-09,4.4844503e-11,1.4227533e-08,8.97495e-10,0.99999976,9.8354306e-08,3.267226e-10,6.835451e-08,4.0077683e-08
1903,7,7,1.60414e-10,1.12118634e-07,4.016436e-05,0.00051692536,1.4189723e-08,5.1012876e-08,1.4238292e-10,0.99944276,2.5029876e-09,7.825044e-10
1904,9,9,2.5696562e-07,1.3873539e-05,1.1977396e-07,2.0697325e-06,0.000497431,2.2069007e-06,2.0786535e-08,7.263147e-06,4.318891e-06,0.9994724
1905,6,6,8.907801e-12,9.867528e-15,3.503366e-13,2.5496827e-14,3.3839911e-10,8.620819e-12,1.0,9.756768e-16,3.6142438e-13,2.0676974e-17
1906,9,9,1.2028789e-10,1.1932245e-10,2.4824384e-10,5.353318e-09,1.7510002e-06,5.5973732e-08,1.5717821e-10,8.1545826e-10,8.106238e-08,0.9999981
1907,0,0,0.99996924,6.163524e-08,2.6597156e-05,7.671665e-09,1.5584574e-08,3.2268932e-08,3.443114e-06,2.263121e-07,2.548354e-07,7.9820985e-08
1908,6,6,0.0011248047,0.00015864748,0.000685081,9.968316e-06,0.03270714,0.0012452793,0.9633824,6.990881e-06,0.00059896917,8.077791e-05
1909,1,1,1.8287534e-06,0.9997148,3.5584208e-07,1.0955163e-07,3.7785783e-05,2.2842322e-07,2.702252e-07,0.00019166633,5.241496e-05,5.861274e-07
1910,5,5,2.0529313e-11,3.641765e-12,2.8314974e-11,3.926664e-07,3.184261e-11,0.9999826,3.333635e-11,8.0608905e-12,2.4843243e-09,1.702049e-05
1911,5,5,9.847823e-10,1.127153e-11,2.559677e-12,1.2615675e-10,9.147378e-12,0.9986878,0.0013062782,1.8031988e-12,5.930053e-06,2.8195828e-09
1912,8,8,4.326153e-08,2.6714824e-06,4.358023e-11,9.266991e-11,8.40383e-12,4.1597538e-08,3.8100234e-09,1.4228615e-11,0.99999726,3.36996e-10
1913,3,8,5.8868527e-06,1.1651968e-05,0.00015040873,0.10440465,9.648371e-07,1.6513142e-05,6.2565107e-07,2.2466418e-07,0.895231,0.0001780763
1914,8,8,7.6801987e-10,1.7422418e-10,1.0393623e-10,1.7811075e-09,7.681392e-12,4.5637467e-09,9.327122e-09,4.1162725e-14,1.0,2.1836533e-09
1915,2,2,3.868339e-10,1.2514494e-10,0.9999994,6.182266e-08,1.4525576e-13,6.1242705e-14,2.0517023e-14,5.126215e-07,3.1307516e-11,1.2803551e-13
1916,6,6,3.438689e-11,2.2077293e-13,6.6362475e-13,7.684193e-15,3.835608e-11,1.6200582e-07,0.9999999,3.7060068e-16,1.0200549e-09,2.12237e-14
1917,5,5,5.468608e-11,2.0663665e-11,3.6306594e-13,4.15027e-08,4.361285e-15,0.99999976,5.0546025e-09,1.2971795e-12,2.0716097e-07,7.144354e-10
1918,0,0,0.99999917,6.134181e-11,5.860794e-07,9.8537546e-11,8.184638e-09,1.8024672e-11,1.1235964e-07,1.6162581e-10,1.0862057e-07,5.3348966e-08
1919,7,7,6.740882e-13,3.097713e-09,2.6453864e-10,3.0542785e-10,2.392548e-10,7.647797e-12,7.1570283e-13,1.0,8.455037e-14,8.754499e-10
1920,4,4,5.9227466e-07,1.2225041e-05,1.8857952e-06,1.2550518e-09,0.9999685,1.2636223e-05,3.332707e-06,4.0560153e-07,1.0984812e-07,3.4030904e-07
1921,6,6,1.380819e-09,3.572436e-13,5.357341e-13,7.5622016e-16,1.4927111e-09,3.631131e-13,1.0,5.801654e-14,8.915977e-12,5.081168e-16
1922,1,1,3.3867217e-10,0.99999976,3.442544e-09,3.8508086e-12,1.387047e-07,1.2634422e-09,4.394115e-08,2.059657e-08,6.5929136e-08,2.8833647e-11
1923,3,3,6.9118966e-20,3.4174842e-15,3.863242e-12,1.0,6.9474016e-19,1.7288208e-15,2.1459309e-21,3.7336352e-16,1.1317786e-12,1.437788e-15
1924,4,4,3.8694222e-07,1.6584705e-06,7.825078e-05,5.319315e-07,0.9984328,0.00059663993,6.1241466e-05,1.8621635e-07,0.0007704775,5.7712426e-05
1925,7,7,5.7136387e-13,3.786027e-09,1.243918e-10,3.5813383e-10,1.2484991e-09,8.008863e-12,1.6032366e-12,1.0,9.866028e-14,7.316043e-09
1926,3,3,1.884834e-13,5.9226185e-10,2.854607e-09,1.0,5.728392e-13,5.833993e-09,1.0419846e-13,6.0718736e-11,1.1393638e-08,1.9329222e-11
1927,2,2,2.0549802e-10,1.0456793e-09,0.9999993,7.23419e-07,5.372833e-12,9.688903e-13,3.589085e-13,4.086766e-08,9.414426e-09,4.1389158e-12
1928,3,3,8.972396e-15,7.027574e-13,1.1780864e-10,1.0,6.6960347e-16,4.6171525e-10,5.2092897e-16,3.211653e-12,4.1517556e-10,4.836079e-13
1929,4,4,6.819948e-10,1.0376854e-08,1.2528883e-09,2.8133423e-13,0.9999999,9.952811e-08,2.445324e-09,1.5636457e-10,2.027842e-11,1.4270448e-08
1930,2,2,2.7002088e-13,6.522281e-13,0.9999999,1.2171519e-12,1.4713707e-07,5.427871e-12,4.4044754e-13,2.9088617e-12,9.674569e-15,9.957057e-17
1931,5,5,1.3076829e-12,3.193472e-10,3.5692844e-12,4.4006413e-08,3.1026355e-11,1.0,1.5039903e-10,4.260913e-12,2.1397753e-10,2.2628106e-09
1932,2,2,1.324407e-11,1.5971942e-09,0.999997,2.8394467e-10,9.1314786e-12,1.2407782e-12,7.823665e-14,2.9632574e-06,1.3556915e-13,2.3798098e-15
1933,7,7,1.2610023e-11,3.833222e-08,9.8066025e-08,3.5178762e-09,2.747303e-08,7.7083714e-11,1.1276289e-11,0.9999999,7.517358e-13,3.3327678e-09
1934,1,1,4.017421e-11,0.99999976,6.6590156e-10,2.1426775e-11,7.0571545e-08,1.2178897e-09,2.2782751e-09,8.536552e-08,3.7240127e-08,6.243527e-10
1935,7,7,1.4486364e-11,2.5922278e-09,2.1128554e-09,2.1851504e-08,1.3055683e-10,3.079044e-10,6.747507e-13,1.0,1.7615567e-12,1.2907335e-08
1936,2,2,9.892553e-10,1.1531264e-10,0.99999917,7.106985e-07,3.4057347e-12,2.2954208e-12,4.658994e-13,6.6257236e-08,1.149657e-09,9.0856576e-14
1937,6,6,4.72113e-10,1.1760045e-11,2.6840313e-11,4.365087e-12,6.999936e-09,8.1603005e-08,0.9999999,1.7960004e-14,2.1813857e-08,9.331747e-13
1938,4,4,0.00010410242,4.6650575e-06,1.602257e-05,2.6222684e-08,0.9975932,1.2764235e-05,0.0022494565,1.8024169e-06,3.5167086e-06,1.4351886e-05
1939,1,1,1.8221183e-09,0.9999982,4.9831264e-09,8.356754e-11,8.534126e-07,1.3224827e-07,1.2142776e-07,1.78483e-07,5.3879364e-07,1.4184772e-09
1940,5,5,2.2335365e-09,3.638904e-13,6.064466e-15,2.1056733e-14,9.792562e-13,0.9998914,1.4502493e-06,3.222107e-13,0.000107200576,8.546431e-11
1941,7,2,0.08135201,0.00017272805,0.49388975,0.03559752,0.00042377686,0.009669482,1.6988539e-05,0.31859916,0.05400001,0.00627843
1942,8,8,1.1362932e-06,9.0838296e-07,7.020119e-06,7.742317e-07,1.0791357e-06,4.8233755e-06,2.5830968e-06,1.6309107e-08,0.9999764,5.2673818e-06
1943,6,6,6.755748e-09,3.7396273e-09,2.1893998e-09,4.6029045e-11,2.9110597e-08,7.1132345e-05,0.9999254,4.054585e-12,3.4083305e-06,7.0081836e-11
1944,0,0,0.99999964,9.56459e-15,1.7750006e-11,1.7587704e-11,6.5630387e-12,1.07483284e-13,8.6807e-11,9.134681e-14,1.0900561e-11,3.4627777e-07
1945,1,1,6.484896e-07,0.9999869,8.6870116e-08,1.7712318e-10,2.43306e-06,1.1188026e-08,2.385204e-06,3.8700435e-08,7.6197284e-06,3.6248474e-10
1946,8,8,1.665468e-09,3.8654293e-09,1.1993085e-08,9.661855e-09,5.521909e-10,2.564868e-09,3.5746497e-10,6.4067415e-12,0.9999999,8.1236195e-08
1947,2,2,3.0607181e-09,1.6266051e-09,0.9999999,3.811504e-08,2.128779e-11,1.716493e-11,1.4558667e-10,9.624614e-08,2.8131159e-10,9.747569e-14
1948,5,5,3.5820108e-08,6.237086e-07,6.0028256e-08,4.4369026e-06,3.112623e-07,0.99996173,1.6648346e-07,1.1847021e-06,3.139502e-05,1.5458305e-07
1949,7,7,6.087755e-07,4.3621272e-05,7.296923e-05,3.498682e-05,6.7313213e-06,4.5965126e-06,1.046564e-07,0.9998293,1.246425e-06,5.8169185e-06
1950,7,7,3.630423e-14,3.5991594e-12,8.283137e-11,1.6190405e-09,2.6266437e-13,4.7667113e-12,9.897489e-17,1.0,9.141123e-16,1.6145496e-10
1951,6,6,3.967989e-10,3.5821224e-13,2.1913348e-11,1.7725452e-13,8.395537e-07,7.0450257e-10,0.99999917,5.4424087e-13,9.5616084e-12,8.547648e-14
1952,9,9,1.0172348e-05,1.3143549e-05,4.8375918e-05,0.010344593,6.0854203e-05,0.0013230734,1.2993077e-08,3.8168464e-06,0.0001529192,0.98804307
1953,3,3,6.55658e-17,6.0518767e-13,2.357618e-13,1.0,3.1098835e-17,5.7261036e-11,8.686651e-18,2.367835e-16,2.4837445e-11,5.56322e-11
1954,5,5,1.3721358e-06,4.624773e-07,6.529412e-09,4.5335337e-06,7.2499915e-08,0.9921381,3.0216745e-05,6.4036714e-09,0.007796923,2.8211743e-05
1955,8,8,2.872731e-09,1.010315e-07,8.374196e-07,1.8519644e-07,1.3809368e-07,3.695892e-09,2.0536632e-09,8.53933e-11,0.99999845,2.905552e-07
1956,4,4,1.1901427e-09,4.1672767e-08,2.8822312e-06,1.508968e-12,0.99999404,2.3570412e-06,4.791219e-09,1.6527906e-09,1.7033297e-11,5.5536833e-07
1957,2,2,4.5299687e-16,5.96245e-13,1.0,1.9125841e-14,1.0170209e-12,4.5986906e-16,1.1226716e-15,1.2725924e-12,6.884806e-16,2.20463e-19
1958,4,4,7.840372e-11,3.923831e-09,7.532282e-10,3.4111626e-14,1.0,2.6866736e-08,3.369911e-10,2.1549501e-10,1.4056677e-09,3.6627321e-09
1959,0,0,0.99999857,7.962287e-09,2.4296276e-07,5.4833205e-10,2.4971971e-08,3.4993677e-09,1.1128872e-06,3.8563684e-08,9.776316e-08,3.7559442e-08
1960,8,8,2.816672e-09,4.851376e-10,3.4169947e-08,2.8377132e-09,4.674309e-12,1.8672826e-09,2.4430862e-09,1.3221615e-12,1.0,7.1700745e-10
1961,8,8,3.1211205e-09,1.09033074e-07,1.3572873e-08,3.5259244e-08,5.5638396e-09,7.425615e-08,9.350698e-10,5.621929e-11,0.99999964,1.0319461e-07
1962,3,3,5.9923254e-19,1.0199148e-13,6.4985194e-15,1.0,5.8389056e-19,1.0559749e-11,4.3711207e-19,1.3126405e-16,3.7649238e-11,1.1522687e-12
1963,4,4,8.063049e-08,2.277856e-06,1.8710215e-07,3.1242613e-09,0.9994188,4.6447262e-06,4.2645803e-07,5.1916522e-06,1.1355963e-07,0.0005681495
1964,9,9,2.4852975e-09,7.7872764e-10,4.978394e-10,2.4126276e-08,1.4105478e-06,2.6744553e-08,5.0417656e-11,1.1867574e-08,4.5036778e-08,0.99999845
1965,2,2,1.2129499e-05,4.8218058e-06,0.9998902,3.7872585e-05,1.2419941e-06,5.807425e-07,2.0784846e-07,4.8797858e-05,4.052051e-06,1.699104e-07
1966,7,7,5.165262e-16,4.4307057e-13,1.060522e-12,3.383899e-11,6.517204e-14,1.2713829e-14,7.433005e-18,1.0,4.676705e-17,8.405569e-12
1967,5,5,1.4885576e-16,1.6181641e-16,3.0790138e-18,1.20553584e-11,2.7505298e-18,1.0,4.017542e-16,1.5577768e-16,9.91325e-16,9.871836e-12
1968,8,8,2.660555e-05,0.0030791801,6.679512e-05,2.0430848e-06,9.667084e-06,0.00017342497,0.0006369464,5.415482e-06,0.99598324,1.6754597e-05
1969,6,6,0.0022555154,2.2165956e-05,1.0401238e-05,2.1567841e-05,0.00014778184,0.00034104558,0.996648,3.497217e-06,0.00054748426,2.6729558e-06
1970,5,5,6.3293565e-10,1.8669796e-10,1.7822388e-10,0.0026574326,3.0042414e-12,0.9973278,5.5974383e-12,1.7985825e-10,6.0734098e-09,1.4685647e-05
1971,6,6,7.7782214e-13,2.8709792e-15,2.2657341e-13,3.9874333e-16,2.922773e-11,1.32851925e-08,1.0,1.8269652e-17,1.6310782e-10,1.4009834e-13
1972,0,0,1.0,2.2990902e-12,5.886575e-08,4.954516e-12,9.224671e-12,2.1748588e-12,2.073646e-09,1.9286576e-11,5.3648447e-10,8.583338e-10
1973,8,8,4.318818e-07,1.5084832e-07,6.967909e-07,5.9431288e-05,2.9429907e-09,5.9040366e-07,3.350932e-07,5.1929233e-10,0.99993825,1.6091279e-07
1974,6,6,3.9613077e-10,6.473228e-13,7.9314255e-12,1.1682197e-12,6.1708163e-09,1.4572657e-08,1.0,7.21386e-14,7.241781e-09,8.0155376e-13
1975,7,7,1.1555665e-10,1.4363296e-07,1.3471788e-07,3.051188e-05,6.976462e-09,8.848813e-09,3.6326296e-11,0.9999691,2.4104214e-09,1.3498473e-07
1976,3,3,7.28292e-13,3.092978e-09,2.6607254e-09,1.0,3.9958138e-13,2.8517078e-08,3.205495e-13,6.820323e-11,1.2397979e-08,1.3170322e-08
1977,6,6,1.1177395e-08,1.8327987e-11,4.0211837e-11,1.463614e-11,4.1059756e-10,2.3465765e-07,0.9999995,4.153087e-12,2.4760217e-07,1.4916173e-13
1978,4,4,4.8101857e-08,1.3249133e-06,1.2044087e-07,4.8059857e-08,0.9999447,2.4761295e-05,1.6130216e-06,1.9488778e-07,5.082917e-07,2.6534812e-05
1979,9,9,4.7454105e-08,4.0071853e-09,1.911167e-08,1.1638298e-07,1.8669387e-05,2.5779113e-07,6.3661587e-10,2.3323892e-07,1.3153604e-07,0.99998057
1980,4,4,5.9303448e-12,2.925831e-10,3.1166923e-11,1.912241e-14,1.0,7.876909e-09,5.5344965e-11,1.2024728e-10,7.6267853e-10,5.338729e-08
1981,6,6,1.4804364e-05,1.0788831e-06,4.1288495e-06,3.2686145e-07,0.013254497,0.00024684626,0.98632497,9.300367e-07,0.000106115935,4.6217097e-05
1982,6,5,7.1130835e-06,3.0748545e-06,3.8340988e-07,2.1746791e-06,2.8178883e-06,0.74930125,0.25029212,1.1505456e-07,0.0003868025,4.173276e-06
1983,3,3,3.689373e-14,1.7003307e-11,4.102386e-09,0.9999999,5.227469e-14,6.107788e-11,3.8364197e-15,3.9513705e-13,1.3418502e-07,1.4540634e-09
1984,2,2,0.017264837,2.028336e-06,0.9826735,3.2796932e-05,2.394489e-07,1.042084e-07,3.0037475e-06,1.1271666e-05,1.0986172e-05,1.1824739e-06
1985,4,4,2.4464047e-08,1.249757e-07,2.5661132e-07,9.542989e-11,0.999995,2.6202351e-06,1.8441987e-06,7.81085e-08,5.031532e-09,1.0738681e-07
1986,1,1,1.7741768e-09,0.99999595,8.879805e-09,8.293664e-11,2.7344922e-06,2.391058e-08,6.382702e-08,6.9699524e-07,4.271884e-07,1.9998664e-08
1987,0,0,0.9534116,1.9743152e-11,4.81457e-09,2.2164054e-08,1.1956142e-06,2.7522844e-09,2.7531325e-07,9.5593776e-11,1.316857e-07,0.046586853
1988,1,1,8.4810387e-07,0.9998617,8.9412464e-07,4.0830017e-08,8.23521e-05,3.9804395e-06,2.3014214e-05,4.593699e-06,2.2171489e-05,3.7333277e-07
